dataset,metric,number_of_variants,ft_percentage,boost,mistake_type,mistake_percentage,shapiro,normally_distributed,ttest,ttest_significant,wilcoxon,wilcoxon_significant
busybox,recall,5,10,True,SwappedFeature,75,2.9019314509936735e-05,False,0.9999999003944321,False,1.0,False
busybox,recall,5,10,True,SwappedFeature,100,0.02405633637035278,False,0.9999999977524271,False,1.0,False
busybox,recall,5,15,False,SwappedCondition,25,0.15279180155545574,True,0.9999999999999816,False,1.0,False
busybox,recall,5,15,False,SwappedCondition,50,0.04854118431272568,False,1.0,False,0.9999991333466779,False
busybox,recall,5,15,False,SwappedCondition,75,0.10650519879347209,True,1.0,False,1.0,False
busybox,recall,5,15,False,SwappedCondition,100,0.1624448931088026,True,0.9999999999999999,False,0.9999991333466779,False
busybox,recall,5,15,False,ErroneousConjunction,25,0.010197595360955802,False,1.0,False,0.9999991366136172,False
busybox,recall,5,15,False,ErroneousConjunction,50,0.00010663020986848185,False,1.0,False,0.999999135525782,False
busybox,recall,5,15,False,ErroneousConjunction,75,0.0004738544908827601,False,1.0,False,0.9999991387858587,False
busybox,recall,5,15,False,ErroneousConjunction,100,0.001403457621853205,False,1.0,False,0.9999991360698426,False
busybox,recall,5,15,False,SwappedFeature,25,2.8898952738559558e-05,False,1.0,False,0.9999991333466779,False
busybox,recall,5,15,False,SwappedFeature,50,6.2458646568184484e-06,False,1.0,False,1.0,False
busybox,recall,5,15,False,SwappedFeature,75,0.00011013995437194464,False,1.0,False,1.0,False
busybox,recall,5,15,False,SwappedFeature,100,1.5831263811940561e-06,False,1.0,False,0.9999991333466779,False
busybox,recall,5,15,True,SwappedCondition,25,0.0004121129797278321,False,0.9999999999089724,False,1.0,False
busybox,recall,5,15,True,SwappedCondition,50,0.015288738885868777,False,0.9999999999999921,False,1.0,False
busybox,recall,5,15,True,SwappedCondition,75,0.00025750766543537474,False,0.9999999999959523,False,1.0,False
busybox,recall,5,15,True,SwappedCondition,100,0.00900012366350584,False,0.9999999879945949,False,1.0,False
busybox,recall,5,15,True,ErroneousConjunction,25,1.746440048821859e-07,False,0.9999999999601347,False,0.9999991333466779,False
busybox,recall,5,15,True,ErroneousConjunction,50,3.761827328551893e-06,False,0.9999999999698972,False,0.9999991338918834,False
busybox,recall,5,15,True,ErroneousConjunction,75,5.4552560499191555e-06,False,0.9999999995786963,False,0.9999991333466779,False
busybox,recall,5,15,True,ErroneousConjunction,100,0.009708576442191834,False,0.9999999999810081,False,1.0,False
busybox,recall,5,15,True,SwappedFeature,25,2.6962142140748903e-10,False,0.9999534390139594,False,0.9999991333466779,False
busybox,recall,5,15,True,SwappedFeature,50,2.640412773785163e-07,False,0.999999999987542,False,0.9999991333466779,False
busybox,recall,5,15,True,SwappedFeature,75,8.194020202559191e-07,False,0.9999999736611197,False,1.0,False
busybox,recall,5,15,True,SwappedFeature,100,0.0021469753639434324,False,0.9999999996427386,False,1.0,False
busybox,recall,5,20,False,SwappedCondition,25,0.0779451240893926,True,1.0,False,1.0,False
busybox,recall,5,20,False,SwappedCondition,50,0.6544921461972673,True,1.0,False,1.0,False
busybox,recall,5,20,False,SwappedCondition,75,0.20281094422591167,True,1.0,False,1.0,False
busybox,recall,5,20,False,SwappedCondition,100,0.005697881468173883,False,1.0,False,1.0,False
busybox,recall,5,20,False,ErroneousConjunction,25,0.00037067395690470735,False,1.0,False,0.9999991338918834,False
busybox,recall,5,20,False,ErroneousConjunction,50,0.0026500720464237063,False,1.0,False,0.9999991349814353,False
busybox,recall,5,20,False,ErroneousConjunction,75,6.589486091873164e-05,False,1.0,False,0.9999991344368026,False
busybox,recall,5,20,False,ErroneousConjunction,100,9.056545743461506e-05,False,1.0,False,0.9999991393282053,False
busybox,recall,5,20,False,SwappedFeature,25,1.0643718855341355e-05,False,1.0,False,0.9999991338918834,False
busybox,recall,5,20,False,SwappedFeature,50,1.5088314051889916e-06,False,1.0,False,0.9999991333466779,False
busybox,recall,5,20,False,SwappedFeature,75,4.9400158280535235e-06,False,1.0,False,1.0,False
busybox,recall,5,20,False,SwappedFeature,100,1.506148113300152e-06,False,1.0,False,1.0,False
busybox,recall,5,20,True,SwappedCondition,25,0.00016990800872718673,False,0.9999999999999962,False,1.0,False
busybox,recall,5,20,True,SwappedCondition,50,0.021531768628486322,False,0.9999999999999993,False,1.0,False
busybox,recall,5,20,True,SwappedCondition,75,2.6107674839365757e-05,False,0.9999999999801901,False,1.0,False
busybox,recall,5,20,True,SwappedCondition,100,0.007782533097577997,False,0.9999999999916819,False,1.0,False
busybox,recall,5,20,True,ErroneousConjunction,25,0.00013930148637064942,False,0.9999999999999996,False,1.0,False
busybox,recall,5,20,True,ErroneousConjunction,50,2.405508178629172e-06,False,0.9999999999999963,False,1.0,False
busybox,recall,5,20,True,ErroneousConjunction,75,0.0004630690657607329,False,1.0,False,1.0,False
busybox,recall,5,20,True,ErroneousConjunction,100,0.03481490253134937,False,0.9999999999982483,False,1.0,False
busybox,recall,5,20,True,SwappedFeature,25,2.4116595828385237e-07,False,0.9999999999974624,False,0.9999991333466779,False
busybox,recall,5,20,True,SwappedFeature,50,3.622151134033749e-05,False,0.9999999999999989,False,1.0,False
busybox,recall,5,20,True,SwappedFeature,75,0.0012238779502752883,False,0.9999999999998415,False,1.0,False
busybox,recall,5,20,True,SwappedFeature,100,0.046343225400524685,False,0.9999999999949049,False,1.0,False
busybox,recall,5,25,False,SwappedCondition,25,0.33092171259914405,True,1.0,False,0.9999991333466779,False
busybox,recall,5,25,False,SwappedCondition,50,0.01653359717591284,False,1.0,False,1.0,False
busybox,recall,5,25,False,SwappedCondition,75,0.07678203732146682,True,0.9999999999999938,False,1.0,False
busybox,recall,5,25,False,SwappedCondition,100,0.007203613523987791,False,0.9999999999999991,False,1.0,False
busybox,recall,5,25,False,ErroneousConjunction,25,0.014756742738012632,False,1.0,False,0.9999991344368026,False
busybox,recall,5,25,False,ErroneousConjunction,50,0.00037322882757502015,False,1.0,False,0.9999991333466779,False
busybox,recall,5,25,False,ErroneousConjunction,75,3.501490324157014e-06,False,1.0,False,0.9999991338918834,False
busybox,recall,5,25,False,ErroneousConjunction,100,0.001063671400649899,False,1.0,False,0.9999991517236909,False
busybox,recall,5,25,False,SwappedFeature,25,3.0374498844264324e-06,False,1.0,False,0.9999991333466779,False
busybox,recall,5,25,False,SwappedFeature,50,5.523729492311534e-07,False,1.0,False,1.0,False
busybox,recall,5,25,False,SwappedFeature,75,7.2625125400446095e-06,False,1.0,False,0.9999991344368026,False
busybox,recall,5,25,False,SwappedFeature,100,1.2744629402860882e-05,False,1.0,False,1.0,False
busybox,recall,5,25,True,SwappedCondition,25,0.002011686186566457,False,0.9999999999999951,False,1.0,False
busybox,recall,5,25,True,SwappedCondition,50,0.40028651674216786,True,0.9999999999999996,False,1.0,False
busybox,recall,5,25,True,SwappedCondition,75,0.003131269564571431,False,0.9999999999862537,False,1.0,False
busybox,recall,5,25,True,SwappedCondition,100,7.398994023264611e-07,False,0.9999999902626998,False,1.0,False
busybox,recall,5,25,True,ErroneousConjunction,25,8.985736947648633e-07,False,1.0,False,1.0,False
busybox,recall,5,25,True,ErroneousConjunction,50,2.46598914081884e-07,False,1.0,False,1.0,False
busybox,recall,5,25,True,ErroneousConjunction,75,0.00018630216775401183,False,1.0,False,1.0,False
busybox,recall,5,25,True,ErroneousConjunction,100,0.014993160041221058,False,0.9999999999999307,False,1.0,False
busybox,recall,5,25,True,SwappedFeature,25,3.7996164928538983e-07,False,0.9999999999998123,False,0.9999991333466779,False
busybox,recall,5,25,True,SwappedFeature,50,9.723694436973751e-05,False,0.9999999999999999,False,1.0,False
busybox,recall,5,25,True,SwappedFeature,75,0.0001626254647043686,False,0.9999999999999999,False,1.0,False
busybox,recall,5,25,True,SwappedFeature,100,0.009010988747063806,False,0.9999999999996181,False,1.0,False
busybox,recall,7,5,False,SwappedCondition,25,0.010723880378632908,False,0.9999999961789026,False,0.9999864920257564,False
busybox,recall,7,5,False,SwappedCondition,50,0.020023368823949044,False,0.9999999999130746,False,0.9999958509503468,False
busybox,recall,7,5,False,SwappedCondition,75,0.05307925204538291,True,0.9999999999999856,False,0.9999987184583746,False
busybox,recall,7,5,False,SwappedCondition,100,0.23987695181675078,True,0.9999999999999998,False,1.0,False
busybox,recall,7,5,False,ErroneousConjunction,25,3.685415972648342e-05,False,0.9999999999964246,False,0.9999938659716834,False
busybox,recall,7,5,False,ErroneousConjunction,50,9.439201976378645e-05,False,1.0,False,0.9999991338918834,False
busybox,recall,7,5,False,ErroneousConjunction,75,4.248330352867084e-05,False,1.0,False,0.9999991360698426,False
busybox,recall,7,5,False,ErroneousConjunction,100,7.105119039952263e-05,False,1.0,False,0.9999991338918834,False
busybox,recall,7,5,False,SwappedFeature,25,3.447173573284605e-05,False,0.9999999999599098,False,0.9999909013068926,False
busybox,recall,7,5,False,SwappedFeature,50,2.7683820265659936e-05,False,1.0,False,0.9999987193211256,False
busybox,recall,7,5,False,SwappedFeature,75,7.989654982969708e-05,False,0.9999999999999992,False,0.9999981065587443,False
busybox,recall,7,5,False,SwappedFeature,100,0.0005113875786053227,False,1.0,False,0.9999991333466779,False
busybox,recall,7,5,True,SwappedCondition,25,3.785663688498473e-08,False,0.9974149581250913,False,0.9999938548388949,False
busybox,recall,7,5,True,SwappedCondition,50,3.848892516713082e-06,False,0.9998191586212818,False,0.9999958509503468,False
busybox,recall,7,5,True,SwappedCondition,75,8.747663186190386e-06,False,0.9999654827530581,False,0.9999987184583746,False
busybox,recall,7,5,True,SwappedCondition,100,0.012610127215271716,False,0.9999999368785719,False,1.0,False
busybox,recall,7,5,True,ErroneousConjunction,25,1.5522033133092255e-06,False,0.9998610677544036,False,0.999995854426124,False
busybox,recall,7,5,True,ErroneousConjunction,50,1.0772131459369033e-05,False,0.9999946674458428,False,1.0,False
busybox,recall,7,5,True,ErroneousConjunction,75,0.010598714210955696,False,0.999999970194567,False,1.0,False
busybox,recall,7,5,True,ErroneousConjunction,100,0.12584125793639778,True,0.9999999999707753,False,1.0,False
busybox,recall,7,5,True,SwappedFeature,25,2.8244663531959094e-07,False,0.9997503964059862,False,0.9999938548388949,False
busybox,recall,7,5,True,SwappedFeature,50,1.9779898502051634e-06,False,0.9999610836349829,False,0.9999987193211256,False
busybox,recall,7,5,True,SwappedFeature,75,0.0006657438950243776,False,0.9999964768803504,False,0.9999981051902792,False
busybox,recall,7,5,True,SwappedFeature,100,0.4087860593944167,True,0.9999999999524148,False,1.0,False
busybox,recall,7,10,False,SwappedCondition,25,0.2488652555776179,True,0.9999999999998385,False,1.0,False
busybox,recall,7,10,False,SwappedCondition,50,0.0006023962618325818,False,1.0,False,0.9999991338918834,False
busybox,recall,7,10,False,SwappedCondition,75,0.03203511941597417,False,0.9999999999999998,False,0.9999991333466779,False
busybox,recall,7,10,False,SwappedCondition,100,0.45010255428481494,True,1.0,False,1.0,False
busybox,recall,7,10,False,ErroneousConjunction,25,0.002585286181885093,False,1.0,False,0.9999991338918834,False
busybox,recall,7,10,False,ErroneousConjunction,50,0.0001438298991759609,False,1.0,False,0.9999991338918834,False
busybox,recall,7,10,False,ErroneousConjunction,75,0.000207798855631944,False,1.0,False,0.9999991382432266,False
busybox,recall,7,10,False,ErroneousConjunction,100,1.4398666263366876e-06,False,1.0,False,0.9999991344368026,False
busybox,recall,7,10,False,SwappedFeature,25,0.00012404837466530781,False,1.0,False,0.9999991333466779,False
busybox,recall,7,10,False,SwappedFeature,50,0.00021963688225653082,False,1.0,False,0.9999991333466779,False
busybox,recall,7,10,False,SwappedFeature,75,0.00023345974968143484,False,1.0,False,0.999999135525782,False
busybox,recall,7,10,False,SwappedFeature,100,2.738372105967219e-05,False,1.0,False,0.9999991338918834,False
busybox,recall,7,10,True,SwappedCondition,25,0.0008941584393246002,False,0.9999999891349625,False,1.0,False
busybox,recall,7,10,True,SwappedCondition,50,2.580618853337627e-06,False,0.9999991005829153,False,1.0,False
busybox,recall,7,10,True,SwappedCondition,75,0.00021693121836780828,False,0.9999996777136408,False,1.0,False
busybox,recall,7,10,True,SwappedCondition,100,0.13158066155051046,True,0.9999999999203714,False,1.0,False
busybox,recall,7,10,True,ErroneousConjunction,25,2.1360982927067516e-07,False,0.999981069476644,False,0.9999991333466779,False
busybox,recall,7,10,True,ErroneousConjunction,50,4.2860225331668686e-07,False,0.9999983268552483,False,0.9999991338918834,False
busybox,recall,7,10,True,ErroneousConjunction,75,2.4108445645543478e-05,False,0.9999996405259614,False,1.0,False
busybox,recall,7,10,True,ErroneousConjunction,100,0.06516873769951369,True,0.9999999999802711,False,1.0,False
busybox,recall,7,10,True,SwappedFeature,25,1.3322934944139583e-05,False,0.9999999986873808,False,1.0,False
busybox,recall,7,10,True,SwappedFeature,50,1.5058573696905414e-06,False,0.99999999785334,False,1.0,False
busybox,recall,7,10,True,SwappedFeature,75,2.0624596113328975e-05,False,0.9999999500051988,False,1.0,False
busybox,recall,7,10,True,SwappedFeature,100,0.023657599229207703,False,0.9999999997565517,False,1.0,False
busybox,recall,7,15,False,SwappedCondition,25,0.005546779234294956,False,0.9999999999998955,False,0.9999987193211256,False
busybox,recall,7,15,False,SwappedCondition,50,0.10404062291987165,True,0.9999999999998463,False,1.0,False
busybox,recall,7,15,False,SwappedCondition,75,0.00020659802465467986,False,1.0,False,0.999999135525782,False
busybox,recall,7,15,False,SwappedCondition,100,0.0018449263064011898,False,0.9999999999999266,False,1.0,False
busybox,recall,7,15,False,ErroneousConjunction,25,0.00027012376114850917,False,1.0,False,0.9999991349814353,False
busybox,recall,7,15,False,ErroneousConjunction,50,9.902270947387663e-07,False,1.0,False,0.9999991393282053,False
busybox,recall,7,15,False,ErroneousConjunction,75,5.9405447879178035e-06,False,1.0,False,0.9999991382432266,False
busybox,recall,7,15,False,ErroneousConjunction,100,0.00043601545287181274,False,1.0,False,0.9999991333466779,False
busybox,recall,7,15,False,SwappedFeature,25,0.0004115005334857318,False,1.0,False,0.9999991333466779,False
busybox,recall,7,15,False,SwappedFeature,50,1.3354958269760307e-05,False,1.0,False,0.9999991333466779,False
busybox,recall,7,15,False,SwappedFeature,75,0.000218589175844604,False,1.0,False,0.9999991344368026,False
busybox,recall,7,15,False,SwappedFeature,100,3.4552685544248705e-05,False,1.0,False,1.0,False
busybox,recall,7,15,True,SwappedCondition,25,5.448436487865295e-07,False,0.9999989683469389,False,0.9999987184583746,False
busybox,recall,7,15,True,SwappedCondition,50,4.492925363534289e-05,False,0.9999999920821606,False,1.0,False
busybox,recall,7,15,True,SwappedCondition,75,2.6495077491742186e-05,False,0.9999999999860243,False,1.0,False
busybox,recall,7,15,True,SwappedCondition,100,0.0005821986662966781,False,0.999999944357052,False,1.0,False
busybox,recall,7,15,True,ErroneousConjunction,25,1.1537145643990542e-07,False,0.9999999997794677,False,1.0,False
busybox,recall,7,15,True,ErroneousConjunction,50,1.0108966328521103e-05,False,0.9999999999599805,False,0.9999991333466779,False
busybox,recall,7,15,True,ErroneousConjunction,75,0.00010048119534792566,False,0.9999999999901795,False,1.0,False
busybox,recall,7,15,True,ErroneousConjunction,100,0.058234817863452214,True,0.9999999999907587,False,1.0,False
busybox,recall,7,15,True,SwappedFeature,25,8.872037535200159e-05,False,0.9999999999305788,False,0.9999991333466779,False
busybox,recall,7,15,True,SwappedFeature,50,0.0002911059992097867,False,0.9999999999929574,False,1.0,False
busybox,recall,7,15,True,SwappedFeature,75,0.0010073074587992627,False,0.9999999999998468,False,1.0,False
busybox,recall,7,15,True,SwappedFeature,100,0.029362616636153076,False,0.9999999998253555,False,1.0,False
